index,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
433,Mercedes_Benz_E220_|_220_E_|_TÜV_03/2017_|_w124_|_E_Klasse,privat,Angebot,1490,control,limousine,1992,automatik,136,e_klasse,150000,2,benzin,mercedes_benz,nein,04/04/2016 00:00,0,13349,06/04/2016 15:16
434,Vw_Caddy_1_9_sdi,privat,Angebot,650,test,kombi,2000,manuell,75,caddy,150000,6,diesel,volkswagen,,10/03/2016 00:00,0,38259,10/03/2016 11:44
435,Suzuki_Vitara_1_6_L_Benziner,privat,Angebot,1199,control,suv,1992,manuell,80,andere,150000,5,benzin,suzuki,nein,01/04/2016 00:00,0,35039,07/04/2016 00:16
436,Mazda_626_als_Ersatzteilespender_oder_Wiederaufbau,privat,Angebot,350,test,kombi,1998,manuell,0,6_reihe,150000,0,benzin,mazda,ja,08/03/2016 00:00,0,54655,07/04/2016 14:56
437,Alfa_Romeo_Spiber,privat,Angebot,3200,control,cabrio,2001,manuell,150,spider,150000,6,,alfa_romeo,,21/03/2016 00:00,0,24939,31/03/2016 08:18
438,KIA_OPIRUS_3_5_V6_EX,privat,Angebot,4000,control,limousine,2004,manuell,203,andere,150000,9,lpg,kia,nein,29/03/2016 00:00,0,23558,06/04/2016 03:45
439,Renault__Megane__Grandtour_Exception_2_0_dci_Scheckheft_blau,privat,Angebot,6450,control,kombi,2006,manuell,150,megane,125000,9,diesel,renault,nein,13/03/2016 00:00,0,25715,06/04/2016 19:17
440,Opel_Corsa_1.2_16V_Comfort_Tuev/AU_neu,privat,Angebot,1690,test,kleinwagen,2001,manuell,75,corsa,150000,10,benzin,opel,nein,03/04/2016 00:00,0,63263,06/04/2016 22:46
441,Volkswagen_Passat_2.5_TDI_V6_4Motion_Highline,privat,Angebot,1750,test,limousine,2002,automatik,150,passat,150000,12,diesel,volkswagen,nein,09/03/2016 00:00,0,90768,07/04/2016 09:17
442,Mercedes_Benz_A_140_Classic_Klima_Scheckheft_DB_TÜV_neu,privat,Angebot,2990,test,limousine,2001,automatik,82,a_klasse,70000,3,benzin,mercedes_benz,nein,08/03/2016 00:00,0,23968,15/03/2016 07:44
443,Astra_cabrio,privat,Angebot,1299,control,,2016,manuell,75,astra,150000,5,,opel,nein,02/04/2016 00:00,0,59425,02/04/2016 18:42
444,Audi_A4_Avant_1_8_Lichtpaket__Benzin__MMI__Xenon__Leder,privat,Angebot,11000,test,kombi,2010,automatik,0,a4,150000,1,benzin,audi,nein,24/03/2016 00:00,0,24837,07/04/2016 13:15
445,Vw_lupo_1.0_klima_servo_1_Jahr_TÜV,privat,Angebot,1000,test,kleinwagen,2000,manuell,50,lupo,150000,2,benzin,volkswagen,nein,19/03/2016 00:00,0,65824,06/04/2016 23:46
446,Microcar_MC1,privat,Angebot,3950,test,kleinwagen,2004,automatik,5,,70000,5,diesel,sonstige_autos,nein,20/03/2016 00:00,0,90562,03/04/2016 04:17
447,Opel_Omega_mit_Hagelschaden,privat,Angebot,650,test,kombi,2000,manuell,144,omega,150000,4,benzin,opel,ja,25/03/2016 00:00,0,72820,06/04/2016 12:44
448,CITREON_JUMPER_2_2_2010_LKW__KASTEN_HOCH_UND_LANG_TOP,privat,Angebot,5500,test,andere,2010,manuell,120,andere,150000,7,diesel,citroen,nein,02/04/2016 00:00,0,7545,02/04/2016 22:44
449,Citroeen_Xara_1_4_inklusive_Neu_TÜV/AU,privat,Angebot,1299,test,coupe,1998,manuell,75,andere,150000,9,benzin,citroen,nein,29/03/2016 00:00,0,13435,06/04/2016 01:15
450,Passat_fuer_ausschalten,privat,Angebot,1300,control,,2017,manuell,150,,150000,10,,volkswagen,nein,27/03/2016 00:00,0,70374,05/04/2016 15:15
451,VW_Touran_1.9_TDI_United,privat,Angebot,5800,control,bus,2007,manuell,105,,150000,11,diesel,volkswagen,ja,02/04/2016 00:00,0,31319,04/04/2016 15:47
452,Mercedes_Benz_C_180_T_Kompressor_Automatik_Elegance,privat,Angebot,7600,test,kombi,2004,automatik,143,c_klasse,150000,12,benzin,mercedes_benz,nein,25/03/2016 00:00,0,27777,06/04/2016 23:17
453,Volkswagen_Golf_Variant_1.4_TSI_DSG_Highline_Xenon_Panorama,privat,Angebot,13499,control,kombi,2010,automatik,160,golf,60000,4,benzin,volkswagen,nein,26/03/2016 00:00,0,4107,06/04/2016 06:16
454,Daihatsu_Cuore_1.0_Top,privat,Angebot,1490,test,kleinwagen,2007,manuell,58,cuore,150000,3,benzin,daihatsu,nein,08/03/2016 00:00,0,44145,12/03/2016 21:44
455,Volkswagen_Golf_1.4_Tour,privat,Angebot,5500,test,limousine,2007,manuell,80,golf,125000,7,benzin,volkswagen,nein,12/03/2016 00:00,0,31246,06/04/2016 23:17
456,BMW_318i,privat,Angebot,2350,control,limousine,2003,manuell,143,3er,150000,4,benzin,bmw,nein,04/04/2016 00:00,0,65558,05/04/2016 12:14
457,Ford_C_Max,privat,Angebot,3000,control,,2016,manuell,0,c_max,150000,3,diesel,ford,,31/03/2016 00:00,0,16348,06/04/2016 07:15
458,VW_golf_1_4_4_tuer,privat,Angebot,1950,control,,2017,manuell,0,,150000,7,benzin,volkswagen,nein,24/03/2016 00:00,0,70376,30/03/2016 18:16
459,Ford_S_Max_2.0_TDCi_DPF_Aut._Trend,privat,Angebot,6350,control,bus,2009,automatik,140,s_max,150000,10,diesel,ford,nein,12/03/2016 00:00,0,45699,07/04/2016 06:45
460,Mazda_Premacy_1.9_TÜV_NEU,privat,Angebot,750,control,bus,1999,manuell,101,andere,150000,12,benzin,mazda,nein,02/04/2016 00:00,0,55128,02/04/2016 17:45
461,Opel_Vectra_1_6,privat,Angebot,1500,control,limousine,1998,automatik,101,vectra,150000,8,benzin,opel,nein,27/03/2016 00:00,0,44809,31/03/2016 01:45
462,Audi_A4_1.8_T_quattro,privat,Angebot,8500,test,limousine,2003,manuell,300,a4,150000,3,benzin,audi,nein,01/04/2016 00:00,0,18573,05/04/2016 21:45
463,Audi_A6Mit_AHK,privat,Angebot,4300,control,kombi,2003,automatik,179,a6,150000,5,,audi,,04/04/2016 00:00,0,21149,06/04/2016 08:45
464,Fiat_Marea_100_16V_Weekend_SX,privat,Angebot,850,control,kombi,2001,manuell,103,andere,125000,3,benzin,fiat,nein,07/03/2016 00:00,0,20146,06/04/2016 10:46
465,Mercedes_Benz_A_160_Blue_Efficiency,privat,Angebot,6700,test,limousine,2009,manuell,95,a_klasse,70000,10,benzin,mercedes_benz,nein,03/04/2016 00:00,0,74235,05/04/2016 22:18
466,Audi_A3,privat,Angebot,29980,control,limousine,2013,manuell,150,a3,50000,9,diesel,audi,nein,30/03/2016 00:00,0,59846,06/04/2016 23:46
467,Opel_Corsa_1.2_16V___2_HAND__KLIMA__8_FACH_TÜV_NEU!!!,privat,Angebot,2238,control,kleinwagen,2003,manuell,75,corsa,125000,5,benzin,opel,nein,21/03/2016 00:00,0,1067,24/03/2016 11:46
468,Bmw_e36_316i_compact_viel_neu....,privat,Angebot,250,test,kleinwagen,1994,manuell,102,3er,150000,0,benzin,bmw,,01/04/2016 00:00,0,52393,05/04/2016 13:15
469,BMW_coupe,privat,Angebot,3350,test,coupe,1997,manuell,170,3er,150000,11,benzin,bmw,nein,26/03/2016 00:00,0,83024,26/03/2016 11:41
470,Renault_Modus_1.5_dCi_Bj_2005__220000_km_TÜV_NEU,privat,Angebot,2000,control,bus,2005,manuell,86,modus,150000,6,diesel,renault,nein,05/03/2016 00:00,0,13439,07/04/2016 07:17
471,Top_gepflegter_Audi_A6_Avant_S_Line_2.0_TDI_/_AHK_Standheizung,privat,Angebot,14500,test,kombi,2007,manuell,140,a6,100000,3,diesel,audi,nein,19/03/2016 00:00,0,94060,07/04/2016 05:17
472,Audi_A2_1.4__TÜV+_Zahnriemen_NEU,privat,Angebot,4199,control,kleinwagen,2002,manuell,75,a2,150000,1,benzin,audi,nein,12/03/2016 00:00,0,56235,06/04/2016 17:16
473,SEAT_Ibiza__TÜV_neu_nichtraucher__scheckheft_gepflegt__23500_km,privat,Angebot,6999,control,kleinwagen,2009,manuell,85,ibiza,30000,4,benzin,seat,nein,29/03/2016 00:00,0,1744,06/04/2016 01:15
474,VW_Polo_1.2_Trendline_Klima/_Scheckheftgepflegt/_TÜV_NEU,privat,Angebot,4490,test,kleinwagen,2008,manuell,60,polo,100000,11,benzin,volkswagen,nein,23/03/2016 00:00,0,1993,29/03/2016 16:45
475,BMW_X6_xDrive30d_M_Sportpaket_Garantie_bis_2018,privat,Angebot,43900,test,limousine,2013,automatik,245,x_reihe,40000,4,diesel,bmw,nein,20/03/2016 00:00,0,50859,07/04/2016 04:46
476,Audi_A5_Cabrio_1.8_TFSI,privat,Angebot,21950,test,cabrio,2010,manuell,160,a5,90000,5,benzin,audi,nein,05/03/2016 00:00,0,65474,06/03/2016 11:08
477,Mazda_323_Sporty,privat,Angebot,1200,control,kleinwagen,2002,manuell,90,3_reihe,150000,4,benzin,mazda,,02/04/2016 00:00,0,6132,06/04/2016 07:15
478,Mercedes_Benz_E_220_T_CDI_Automatik_Classic,privat,Angebot,8100,control,kombi,2004,automatik,150,e_klasse,150000,3,diesel,mercedes_benz,nein,23/03/2016 00:00,0,76872,07/04/2016 12:16
479,BMW_530i_Touring,privat,Angebot,12650,control,kombi,2006,manuell,258,5er,150000,6,benzin,bmw,nein,18/03/2016 00:00,0,96114,05/04/2016 22:45
480,Solides_Auto,privat,Angebot,2400,test,kombi,1997,manuell,125,passat,150000,7,benzin,volkswagen,nein,01/04/2016 00:00,0,88161,07/04/2016 09:17
481,Seat_Ibiza_weiss_sparsam_8_fach_bereift,privat,Angebot,5250,control,,2017,manuell,84,ibiza,70000,4,,seat,nein,13/03/2016 00:00,0,99762,14/03/2016 06:42
482,Audi_A3_1.8_TFSI_Ambition_S_Line_Xenon,privat,Angebot,14500,control,limousine,2009,manuell,160,a3,70000,3,benzin,audi,,17/03/2016 00:00,0,73525,07/04/2016 06:16
483,Peugeot_206_cc,privat,Angebot,1950,control,,2016,manuell,0,2_reihe,150000,10,benzin,peugeot,nein,04/04/2016 00:00,0,44141,06/04/2016 11:44
484,Tausche_BMW_top_Zustand,privat,Angebot,0,test,,2016,automatik,197,3er,150000,12,diesel,bmw,nein,24/03/2016 00:00,0,99867,25/03/2016 19:46
485,Mercedes_Benz_E350_CGI_Coupé_AMG_|_LEDER_|_SCHIEBEDACH_|_TÜV,privat,Angebot,24900,test,coupe,2009,automatik,292,e_klasse,125000,6,benzin,mercedes_benz,nein,08/03/2016 00:00,0,30453,12/03/2016 01:16
486,Volkswagen_Golf_Plus_1.9_TDI,privat,Angebot,4300,test,limousine,2007,manuell,90,golf,150000,2,diesel,volkswagen,nein,10/03/2016 00:00,0,60486,16/03/2016 08:17
487,Smart_smart_fortwo_coupe,privat,Angebot,2250,control,kleinwagen,2006,,61,fortwo,80000,11,benzin,smart,nein,27/03/2016 00:00,0,66907,27/03/2016 15:44
488,Audi_A4_Avant_2.0_TDI_DPF_Ambiente,privat,Angebot,10550,test,kombi,2008,manuell,143,a4,125000,9,diesel,audi,nein,20/03/2016 00:00,0,65549,27/03/2016 00:46
489,Seat_Ibiza,privat,Angebot,200,test,kleinwagen,1995,manuell,60,ibiza,150000,10,benzin,seat,nein,14/03/2016 00:00,0,14542,17/03/2016 20:16
490,BMW_E30_316_318_320_325_GESUCHT,privat,Angebot,0,control,,1990,,0,3er,5000,0,,bmw,,04/04/2016 00:00,0,59073,06/04/2016 09:16
491,Audi_A6_2.0_TFSI,privat,Angebot,11500,control,limousine,2010,manuell,170,a6,150000,1,benzin,audi,nein,05/04/2016 00:00,0,4275,07/04/2016 11:15
492,OPEL_Vectra_B_Kombi_2.0_DTI_mit_AHK,privat,Angebot,890,control,kombi,2002,manuell,101,vectra,150000,4,diesel,opel,,05/03/2016 00:00,0,82054,12/03/2016 21:17
493,Audi_A5_Cabrio_3.0_TDI_DPF_quattro_S_tronic,privat,Angebot,20500,control,cabrio,2009,automatik,239,a5,150000,4,diesel,audi,nein,21/03/2016 00:00,0,83735,06/04/2016 07:45
494,Alfa_Romeo_147_1.6_Twin_Spark,privat,Angebot,2990,test,limousine,2006,manuell,105,147,150000,6,benzin,alfa_romeo,nein,30/03/2016 00:00,0,74912,07/04/2016 09:44
495,MERCEDES_BENZ_C_200_T_CDI_AVANTGARDE,privat,Angebot,9600,test,kombi,2008,manuell,136,c_klasse,150000,8,diesel,mercedes_benz,nein,26/03/2016 00:00,0,14513,26/03/2016 09:41
496,Opel_Corsa_City,privat,Angebot,1099,test,kleinwagen,1995,manuell,45,corsa,30000,10,benzin,opel,nein,10/03/2016 00:00,0,15732,22/03/2016 00:46
497,Opel_Astra_1.6,privat,Angebot,1700,control,limousine,2000,manuell,75,astra,100000,5,benzin,opel,nein,22/03/2016 00:00,0,82110,28/03/2016 00:16
498,Unfallwagen/Totalschaden,privat,Angebot,0,control,,2000,manuell,0,,150000,0,,audi,ja,24/03/2016 00:00,0,72514,29/03/2016 03:45
499,Expert_Kasten_geschlossen,privat,Angebot,4760,test,andere,2008,manuell,98,andere,150000,3,diesel,peugeot,ja,01/04/2016 00:00,0,1809,07/04/2016 12:46
500,Ford_Galaxy_2.0_TDCI_Trend_EZ_04.12_Anhaengerkupplung,privat,Angebot,16500,test,bus,2012,manuell,140,galaxy,80000,4,diesel,ford,nein,02/04/2016 00:00,0,59590,04/04/2016 07:50
501,Audi_TT_Coupe_1.8_T,privat,Angebot,5300,control,coupe,1999,manuell,179,tt,125000,3,benzin,audi,nein,23/03/2016 00:00,0,55450,07/04/2016 11:16
502,Citroen_C3__TÜV_neu_Benzin__109_PS_1_6i_2003_Automatik,privat,Angebot,3555,control,kleinwagen,2003,automatik,109,c3,100000,2,benzin,citroen,nein,09/03/2016 00:00,0,48683,05/04/2016 23:45
503,guenstig_Fiat_uno_zum_verkaufen_Tuev_bis_11.2016,privat,Angebot,350,test,kleinwagen,1989,manuell,45,andere,150000,2,benzin,fiat,,08/03/2016 00:00,0,33098,11/03/2016 04:44
504,Mercedes_Benz_Viano_2.2_CDI_kompakt_Function_DPF_Vollleder_AHK,privat,Angebot,19900,control,bus,2009,manuell,150,viano,90000,5,diesel,mercedes_benz,nein,31/03/2016 00:00,0,59348,07/04/2016 03:17
505,Mercedes_Benz_S_420_CDI_DPF_7G_TRONIC,privat,Angebot,15200,control,limousine,2007,automatik,320,s_klasse,150000,7,diesel,mercedes_benz,nein,07/03/2016 00:00,0,29664,06/04/2016 01:45
506,Mazda_121_mit_75_PS_TÜV_1/2018_115100_km,privat,Angebot,700,test,kleinwagen,1994,manuell,75,1_reihe,125000,3,benzin,mazda,,07/03/2016 00:00,0,56072,11/03/2016 00:45
507,BMW_318_mit_TÜV,privat,Angebot,550,control,limousine,1995,manuell,130,3er,150000,5,benzin,bmw,nein,06/03/2016 00:00,0,73431,08/03/2016 23:17
508,Volkswagen_Eos_2.0_TDI_DPF,privat,Angebot,8700,test,cabrio,2006,manuell,140,eos,150000,10,diesel,volkswagen,nein,31/03/2016 00:00,0,63263,05/04/2016 19:46
509,Fiat_Panda_0_9_TwinAir_Turbo__86_PS___Topausstattung_Klimaautom.,privat,Angebot,6990,control,kleinwagen,2012,manuell,86,panda,50000,2,benzin,fiat,nein,15/03/2016 00:00,0,72793,06/04/2016 11:45
510,Citroen_C4,privat,Angebot,5500,control,limousine,2006,manuell,90,c4,80000,5,benzin,citroen,,15/03/2016 00:00,0,52066,18/03/2016 03:16
511,Hyundai_Getz_1.1,privat,Angebot,1650,test,kleinwagen,2006,manuell,63,getz,150000,3,benzin,hyundai,nein,19/03/2016 00:00,0,58642,19/03/2016 17:41
512,Audi_A3_2.0_TDI__Pano,privat,Angebot,7900,control,limousine,2009,manuell,170,a3,150000,6,diesel,audi,nein,26/03/2016 00:00,0,32839,29/03/2016 15:45
513,PEUGEOT_206_CC_CABRIO_TÜV08/2016_KLIMA_1.HAND_ZV_EFHB,privat,Angebot,4290,test,cabrio,2006,manuell,109,2_reihe,90000,4,benzin,peugeot,,04/04/2016 00:00,0,22549,07/04/2016 00:15
514,Volkswagen_Golf_1.2_TSI_BlueM_Technology_Cup_Standhzg,privat,Angebot,14650,control,limousine,2014,manuell,86,golf,20000,12,benzin,volkswagen,nein,13/03/2016 00:00,0,38444,05/04/2016 01:15
515,BMW_318i_touring,privat,Angebot,3299,test,kombi,2002,manuell,143,3er,150000,9,benzin,bmw,nein,24/03/2016 00:00,0,8060,07/04/2016 13:15
516,Ford_Fiesta,privat,Angebot,6500,control,kleinwagen,2012,manuell,81,fiesta,40000,6,benzin,ford,nein,29/03/2016 00:00,0,12679,31/03/2016 10:45
517,Peugeot_206_110,privat,Angebot,600,control,kleinwagen,2002,manuell,148,2_reihe,150000,11,benzin,peugeot,ja,21/03/2016 00:00,0,39387,05/04/2016 00:15
518,Volkswagen_Golf_1.6_Goal,privat,Angebot,5800,test,limousine,2006,manuell,102,golf,125000,9,benzin,volkswagen,nein,20/03/2016 00:00,0,72074,07/04/2016 05:44
519,Opel_Astra_G_Caravan__Edition_100__Silber_Metallic.,privat,Angebot,1600,test,kombi,1999,manuell,75,astra,150000,3,benzin,opel,nein,03/04/2016 00:00,0,65474,07/04/2016 02:17
